HYBAS_ID,Year,Ephemeral,Seasonal,Permanent
2070327510,1988,1.3788,0.2673,0.4437
2070327500,1988,1.3599,1.2195,1.9152
2070053250,1988,0.0,0.0414,0.0243
2070053260,1988,0.0027,0.0459,0.045
2070337930,1988,6.5781,4.0536,8.6607
2070337990,1988,10.8603,8.7975,10.8324
2070354670,1988,0.4041,0.6498,1.485
2070354790,1988,1.8486,1.5264,2.9205
2070354920,1988,8.622,2.8881,5.0724
2070354650,1988,0.6894,1.6515,5.2983
2070358230,1988,2.0538,1.2636,7.5717
2070358400,1988,4.2597,2.3418,6.2037
2070053270,1988,1.6821,0.2664,0.7821
2070053290,1988,0.3078,0.1845,0.4392
2070053300,1988,1.9413,4.1076,4.6422
2070053410,1988,4.0293,1.8333,4.1031
2070053420,1988,3.7863,2.9367,12.8781
2070053430,1988,0.0531,1.2699,0.6786
2070053460,1988,0.0306,0.7542,0.1116
2070053470,1988,5.2461,1.4994,6.6303
2070053480,1988,0.0189,3.2598,0.4779
2070053500,1988,34.1127,4.3515,27.6696
2070053510,1988,1.5975,3.3876,2.2149
2070053560,1988,4.0266,1.6596,10.5858
2070053570,1988,23.2587,0.7497,1.9683
2070053630,1988,4.0482,0.0945,0.1773
2070053640,1988,8.8956,0.5301,3.2958
2070053670,1988,0.1872,0.1359,0.2619
2070053680,1988,24.8463,1.1502,9.7722
2070053720,1988,1.4463,0.693,6.5538
2070053730,1988,14.1849,0.7299,2.9682
2070053790,1988,1.6866,0.6849,4.1274
2070391260,1988,1.8369,0.7137,9.7425
2070391560,1988,1.6605,0.7668,12.7584
2070394460,1988,0.2817,0.2403,1.7964
2070394580,1988,0.5724,0.2511,1.3491
2070393160,1988,1.6758,0.837,12.6441
2070393150,1988,4.0194,1.6128,11.9268
2070392740,1988,0.468,0.2259,1.2276
2070392570,1988,6.8544,3.7989,15.7176
2070053800,1988,12.5649,3.7188,24.8283
2070054000,1988,15.2505,42.8454,214.6248
2070054130,1988,0.0135,0.0117,0.0594
2070054140,1988,2.3544,6.6582,55.4319
2070339950,1988,0.0,0.0099,0.0
2070055250,1988,0.5004,0.1368,6.6978
2070055310,1988,8.9883,9.6273,218.8323
2070055320,1988,1.2483,1.0584,9.135
2070055600,1988,3.5226,6.4782,674.0559
2070055610,1988,6.1704,12.3336,104.2398
2070059370,1988,14.2596,8.2881,57.3984
2070048790,1989,5.238,4.5495,5.2677
2070048980,1989,2.4759,1.1907,1.4562
2070048990,1989,2.6307,2.8062,3.0357
2070049120,1989,0.1557,0.6399,1.2861
2070049130,1989,9.6345,6.4206,15.4863
2070049480,1989,0.0855,0.1143,0.1296
2070049490,1989,0.3978,1.4805,1.1277
2070049520,1989,0.3555,0.7974,1.5534
2070049530,1989,1.7415,1.0944,4.4046
2070049610,1989,1.2195,1.8936,6.5862
2070049620,1989,0.2115,0.0837,0.3888
2070049660,1989,0.7902,1.6119,0.4041
2070378450,1989,1.98,1.7577,5.7645
2070378340,1989,0.7038,0.4077,0.018
2070373410,1989,0.2061,0.1512,0.0504
2070373340,1989,1.0377,1.8306,1.8828
2070359650,1989,0.4284,0.8487,1.8027
2070359860,1989,0.1359,0.5283,1.2132
2070358160,1989,0.189,1.0188,2.5515
2070358040,1989,0.1386,0.6201,6.4854
2070049670,1989,0.3609,0.0477,0.0369
2070049680,1989,1.5102,3.7611,8.8722
2070049690,1989,0.1791,0.4815,0.4095
2070049710,1989,0.2655,1.6425,5.3685
2070049720,1989,3.3291,4.707,12.1716
2070049950,1989,0.1467,0.6381,2.3328
2070049960,1989,6.4971,12.231,38.5839
2070050340,1989,1.1043,2.0016,19.4895
2070050350,1989,1.0296,2.3895,4.878
2070050390,1989,2.1636,3.402,6.0093
2070050400,1989,0.0063,0.0333,0.2619
2070050410,1989,2.5416,8.3826,19.0836
2070050420,1989,0.9,3.8619,4.6881
2070050460,1989,1.6947,3.1869,7.5735
2070050470,1989,0.4338,6.8751,1.4868
2070050510,1989,0.3204,0.4743,0.2448
2070050520,1989,5.4783,7.155,49.7871
2070050680,1989,0.7722,1.296,26.9847
2070050690,1989,1.2186,0.9126,0.8946
2070050770,1989,1.1466,2.0106,20.9862
2070050780,1989,0.0216,0.0,0.0
2070050790,1989,0.5895,0.3798,0.2151
2070050800,1989,0.2727,0.4446,0.6786
2070050810,1989,0.0063,0.0288,0.0729
2070050830,1989,0.1404,0.3771,1.7217
2070050840,1989,0.7263,0.4797,0.243
2070050880,1989,0.7902,0.6192,2.0124
2070050890,1989,0.162,0.7695,3.384
2070050930,1989,1.0503,4.0941,22.4163
2070050940,1989,9.45,4.7412,42.2451
2070051150,1989,5.5116,2.7036,24.0615
2070051160,1989,9.2592,10.7388,183.6225
2070051370,1989,2.8071,5.1741,80.4969
2070051380,1989,4.2372,1.1556,18.1089
2070051420,1989,4.8879,4.8609,93.6855
2070051430,1989,37.9359,42.282,556.0893
2070052140,1989,3.1959,2.8953,75.2886
2070052150,1989,15.0192,9.5697,118.9863
2070052290,1989,9.2142,8.298,181.836
2070052300,1989,2.0754,1.8729,17.7156
2070052380,1989,3.231,2.4318,16.2639
2070052390,1989,4.9095,7.2504,21.7107
2070052660,1989,8.3862,11.1195,188.64
2070052670,1989,14.6502,10.9845,122.6061
2070052940,1989,2.0538,5.4621,16.6914
2070052950,1989,0.3933,0.3087,0.2268
2070052960,1989,2.4795,1.9395,3.6045
2070053050,1989,1.2456,5.6898,27.7164
2070053060,1989,0.027,0.0918,0.0702
2070053070,1989,0.3393,0.9702,1.1475
2070053080,1989,1.1313,0.5607,1.3905
2070053100,1989,3.0717,2.6415,9.5976
2070053110,1989,4.0716,3.2508,5.8752
2070053200,1989,0.2691,0.2394,0.5751
2070053210,1989,0.7596,0.6057,1.233
2070053240,1989,1.0044,0.9882,1.1889
2070335010,1989,0.0144,0.0351,0.0054
2070335200,1989,2.4183,6.6312,12.5622
2070334500,1989,0.3285,0.5814,0.0873
2070334510,1989,0.8829,0.6507,0.5751
2070332620,1989,0.6057,1.2609,5.7537
2070332480,1989,0.5373,1.4184,3.0465
2070327510,1989,1.1583,0.4311,0.522
2070327500,1989,1.3554,1.2717,1.7847
2070053250,1989,0.0207,0.0288,0.018
2070053260,1989,0.0216,0.0369,0.0459
2070337930,1989,6.372,5.2074,8.2998
2070337990,1989,10.647,10.2897,10.0161
2070354670,1989,0.4932,0.6624,1.3905
2070354790,1989,1.8981,1.2789,3.2319
2070354920,1989,8.8218,2.7288,5.0868
2070354650,1989,0.7083,2.0484,4.9509
2070358230,1989,1.4634,2.3175,8.1684
2070358400,1989,4.7646,2.9124,6.1398
2070053270,1989,1.7235,0.3123,0.7695
2070053290,1989,0.4419,0.225,0.5238
2070053300,1989,3.096,3.9258,4.6521
2070053410,1989,4.4055,2.1924,3.9654
2070053420,1989,3.5973,3.7503,23.6709
2070053430,1989,0.5346,1.0611,0.4158
2070053460,1989,0.1557,0.7029,0.0828
2070053470,1989,6.7095,5.5629,11.6145
2070053480,1989,1.3473,2.1564,0.1485
2070053500,1989,32.4027,22.2912,28.3653
2070053510,1989,3.8286,1.9764,1.6695
2070053560,1989,4.1976,2.3796,10.5084
2070053570,1989,21.4587,4.9338,1.9854
2070053630,1989,3.7161,0.612,0.2052
2070053640,1989,7.9776,2.592,2.8161
2070053670,1989,0.2601,0.2916,0.0702
2070053680,1989,25.4853,4.5846,9.1215
2070053720,1989,1.6326,1.368,6.2667
2070053730,1989,14.8617,2.1375,3.1509
2070053790,1989,2.1357,1.1151,4.2318
2070391260,1989,1.791,2.0475,9.7119
2070391560,1989,1.7523,2.5344,12.7611
2070394460,1989,0.432,0.5868,1.7658
2070394580,1989,0.7578,0.6939,1.1925
2070393160,1989,1.4265,2.133,13.0338
2070393150,1989,4.2876,4.1751,12.0555
2070392740,1989,1.8612,1.2177,3.0906
2070392570,1989,10.8792,7.425,15.4944
2070053800,1989,12.3597,7.4106,25.0254
2070054000,1989,14.2893,52.7742,206.5374
2070054130,1989,0.0126,0.0198,0.0522
2070054140,1989,5.4738,2.7972,54.5994
2070339950,1989,0.0072,0.0009,0.0018
2070055250,1989,0.0135,0.5571,7.8246
2070055310,1989,2.0583,20.6352,231.0642
2070055320,1989,1.656,2.8521,20.1105
2070055600,1989,4.3353,8.4663,671.2155
2070055610,1989,6.2694,12.1923,105.8976
2070059370,1989,4.3515,15.6132,64.5723
2070048790,1990,4.7511,5.0121,5.3586
2070048980,1990,1.8909,1.4364,1.953
2070048990,1990,2.6955,2.1249,3.2805
2070049120,1990,0.0936,0.5346,1.4589
2070049130,1990,5.7573,7.0083,19.3878
2070049480,1990,0.0999,0.0891,0.1431
2070049490,1990,0.4329,1.5543,1.3824
2070049520,1990,0.4446,0.8154,1.5102
2070049530,1990,2.376,0.8784,4.392
2070049610,1990,1.1385,1.8486,6.8049
2070049620,1990,0.2124,0.1296,0.4716
2070049660,1990,0.4806,1.701,0.7857
2070378450,1990,2.4093,1.9242,5.3136
2070378340,1990,0.4608,0.6507,0.0765
2070373410,1990,0.3429,0.0927,0.027
2070373340,1990,2.0682,0.9801,1.4832
2070359650,1990,1.1313,0.54,1.17
2070359860,1990,0.3564,0.4113,1.1025
2070358160,1990,0.2268,0.7425,2.7513
2070358040,1990,0.5112,0.3987,6.2631
2070049670,1990,0.3825,0.0765,0.0774
2070049680,1990,2.2869,2.358,9.585
2070049690,1990,0.3897,0.432,0.4257
2070049710,1990,0.5823,1.1961,5.5827
2070049720,1990,3.3246,3.8043,13.1085
2070049950,1990,0.171,0.504,2.4282
2070049960,1990,6.3738,10.1322,38.5407
2070050340,1990,4.0671,0.9423,13.5882
2070050350,1990,1.5471,1.5012,5.004
2070050390,1990,3.609,1.8171,5.9148
2070050400,1990,0.0108,0.0216,0.2637
2070050410,1990,5.9175,4.2804,16.9443
2070050420,1990,1.0161,3.4875,4.8294
2070050460,1990,2.6568,1.8513,7.8453
2070050470,1990,0.5823,6.5808,1.5705
2070050510,1990,0.2421,0.3024,0.3132
2070050520,1990,5.9508,4.2723,43.5114
2070050680,1990,0.9036,0.8739,27.3006
2070050690,1990,1.9197,0.2034,0.5904
2070050770,1990,1.3734,1.2546,20.6784
2070050780,1990,0.0243,0.0018,0.0
2070050790,1990,0.5454,0.3492,0.1287
2070050800,1990,0.3483,0.1566,0.5661
2070050810,1990,0.0378,0.0054,0.0585
2070050830,1990,0.3231,0.1233,1.6344
2070050840,1990,0.9927,0.2961,0.1125
2070050880,1990,1.1871,0.2475,1.3554
2070050890,1990,1.449,0.1584,1.719
2070050930,1990,2.5884,1.8396,19.9701
2070050940,1990,6.12,7.4421,44.7228
2070051150,1990,4.4361,3.6468,23.7177
2070051160,1990,4.104,14.8527,188.757
2070051370,1990,1.6587,5.58,81.3231
2070051380,1990,2.2545,1.3599,18.4671
2070051420,1990,4.9716,5.112,90.8298
2070051430,1990,23.5746,47.1987,560.961
2070052140,1990,0.8946,4.7772,75.7305
2070052150,1990,5.1948,15.4467,122.9508
2070052290,1990,8.244,11.817,183.2094
2070052300,1990,1.9053,2.619,18.9225
2070052380,1990,2.7846,5.031,15.381
2070052390,1990,6.1947,5.6718,20.5614
2070052660,1990,9.7524,10.7001,178.4079
2070052670,1990,10.8918,10.1574,119.9187
2070052940,1990,2.9592,1.2564,14.6907
2070052950,1990,0.6453,0.225,0.1179
2070052960,1990,2.5632,1.3689,3.3606
2070053050,1990,3.5658,3.7593,25.641
2070053060,1990,0.0639,0.0441,0.0414
2070053070,1990,0.4869,0.5607,1.3275
2070053080,1990,0.8379,0.1656,1.1853
2070053100,1990,2.5371,1.4976,10.1187
2070053110,1990,3.843,1.7973,5.6673
2070053200,1990,0.2232,0.1719,0.6273
2070053210,1990,0.8388,0.477,1.2456
2070053240,1990,1.1961,0.711,1.2483
2070335010,1990,0.0108,0.0297,0.0117
2070335200,1990,6.2514,3.204,11.2032
2070334500,1990,0.558,0.3816,0.0684
2070334510,1990,0.9522,0.4761,0.5724
2070332620,1990,2.0286,0.8388,3.8331
2070332480,1990,1.4409,0.9,2.4687
2070327510,1990,1.2006,0.216,0.4968
2070327500,1990,1.6722,0.648,1.3086
2070053250,1990,0.0108,0.0486,0.0243
2070053260,1990,0.0369,0.0459,0.0477
2070337930,1990,7.7085,3.4938,8.2746
2070337990,1990,10.8441,8.3943,11.3913
2070354670,1990,0.6246,0.4023,1.4274
2070354790,1990,1.8729,1.1691,3.4191
2070354920,1990,9.8001,1.899,4.428
2070354650,1990,0.9711,1.2564,5.2011
2070358230,1990,2.8152,1.485,7.2855
2070358400,1990,4.4604,2.907,6.516
2070053270,1990,1.6173,0.2223,0.9774
2070053290,1990,0.4005,0.2214,0.5841
2070053300,1990,2.8368,4.1184,4.9302
2070053410,1990,4.1598,2.2599,4.1715
2070053420,1990,2.9412,4.1679,24.0606
2070053430,1990,0.3501,0.9441,0.6516
2070053460,1990,0.324,0.3861,0.081
2070053470,1990,5.6169,5.4558,13.1571
2070053480,1990,0.5247,2.1357,0.477
2070053500,1990,23.139,34.7355,30.798
2070053510,1990,2.3571,2.2509,2.1807
2070053560,1990,2.9313,3.1869,11.151
2070053570,1990,24.2946,2.214,1.9701
2070053630,1990,3.9339,0.3411,0.2736
2070053640,1990,8.8947,1.6785,2.9331
2070053670,1990,0.1935,0.1782,0.2475
2070053680,1990,24.3297,4.2165,10.2465
2070053720,1990,1.6254,1.1043,6.5115
2070053730,1990,13.7979,2.6217,3.7701
2070053790,1990,1.881,1.5129,4.3119
2070391260,1990,1.0602,2.6775,9.8766
2070391560,1990,1.1862,3.015,12.8763
2070394460,1990,0.243,0.7614,1.7838
2070394580,1990,0.4959,0.9171,1.2402
2070393160,1990,1.0872,2.8638,12.6675
2070393150,1990,3.1059,5.5287,11.9646
2070392740,1990,1.674,1.4247,3.1518
2070392570,1990,8.9712,7.7598,17.3322
2070053800,1990,11.1438,9.2484,25.1028
2070054000,1990,11.3778,41.1147,218.6037
2070054130,1990,0.0171,0.0,0.0495
2070054140,1990,2.6028,4.4784,56.8575
2070339950,1990,0.0,0.0099,0.0
2070055250,1990,0.2754,0.4536,7.2477
2070055310,1990,3.1995,20.4102,229.5792
2070055320,1990,1.7019,2.0664,20.1969
2070055600,1990,2.9916,8.775,673.3584
2070055610,1990,6.9831,14.2335,102.8925
2070059370,1990,4.8528,17.8623,61.4817
2070048790,1991,0.0,0.0,0.0
2070048980,1991,0.0,0.0,0.0
2070048990,1991,0.0,0.0,0.0
2070049120,1991,0.0,0.0,0.0
2070049130,1991,0.0,0.0,0.0
2070049480,1991,0.0,0.0,0.0
2070049490,1991,0.0,0.0,0.0
2070049520,1991,0.0,0.0,0.0
2070049530,1991,0.0,0.0,0.0
2070049610,1991,0.0,0.0,0.0
2070049620,1991,0.0,0.0,0.0
2070049660,1991,0.0,0.0,0.0
2070378450,1991,0.0,0.0,0.0
2070378340,1991,0.0,0.0,0.0
2070373410,1991,0.0,0.0,0.0
2070373340,1991,0.0,0.0,0.0
2070359650,1991,0.0,0.0,0.0
2070359860,1991,0.0,0.0,0.0
2070358160,1991,0.0,0.0,0.0
2070358040,1991,0.0,0.0,0.0
2070049670,1991,0.0,0.0,0.0
2070049680,1991,0.0,0.0,0.0
2070049690,1991,0.0,0.0,0.0
2070049710,1991,0.0,0.0,0.0
2070049720,1991,0.0,0.0,0.0
2070049950,1991,0.0,0.0,0.0
2070049960,1991,0.0,0.0,0.0
2070050340,1991,0.0,0.0,0.0
2070050350,1991,0.0,0.0,0.0
2070050390,1991,0.0,0.0,0.0
2070050400,1991,0.0,0.0,0.0
2070050410,1991,0.0,0.0,0.0
2070050420,1991,0.0,0.0,0.0
2070050460,1991,0.0,0.0,0.0
2070050470,1991,0.0,0.0,0.0
2070050510,1991,0.0,0.0,0.0
2070050520,1991,0.0,0.0,0.0
2070050680,1991,0.0,0.0,0.0
2070050690,1991,0.0,0.0,0.0
2070050770,1991,0.0,0.0,0.0
2070050780,1991,0.0,0.0,0.0
2070050790,1991,0.0,0.0,0.0
2070050800,1991,0.0,0.0,0.0
2070050810,1991,0.0,0.0,0.0
2070050830,1991,0.0,0.0,0.0
2070050840,1991,0.0,0.0,0.0
2070050880,1991,0.0,0.0,0.0
2070050890,1991,0.0,0.0,0.0
2070050930,1991,0.0,0.0,0.0
2070050940,1991,0.0,0.0,0.0
2070051150,1991,0.0,0.0,0.0
2070051160,1991,0.0,0.0,0.0
2070051370,1991,0.0,0.0,0.0
2070051380,1991,0.0,0.0,0.0
2070051420,1991,0.0,0.0,0.0
2070051430,1991,0.0,0.0,0.0
2070052140,1991,0.0,0.0,0.0
2070052150,1991,0.0,0.0,0.0
2070052290,1991,0.0,0.0,0.0
2070052300,1991,0.0,0.0,0.0
2070052380,1991,0.0,0.0,0.0
2070052390,1991,0.0,0.0,0.0
2070052660,1991,0.0,0.0,0.0
2070052670,1991,0.0,0.0,0.0
2070052940,1991,0.0,0.0,0.0
2070052950,1991,0.0,0.0,0.0
2070052960,1991,0.0,0.0,0.0
2070053050,1991,0.0,0.0,0.0
2070053060,1991,0.0,0.0,0.0
2070053070,1991,0.0,0.0,0.0
2070053080,1991,0.0,0.0,0.0
2070053100,1991,0.0,0.0,0.0
2070053110,1991,0.0,0.0,0.0
2070053200,1991,0.0,0.0,0.0
2070053210,1991,0.0,0.0,0.0
2070053240,1991,0.0,0.0,0.0
2070335010,1991,0.0,0.0,0.0
2070335200,1991,0.0,0.0,0.0
2070334500,1991,0.0,0.0,0.0
2070334510,1991,0.0,0.0,0.0
2070332620,1991,0.0,0.0,0.0
2070332480,1991,0.0,0.0,0.0
2070327510,1991,0.0,0.0,0.0
2070327500,1991,0.0,0.0,0.0
2070053250,1991,0.0,0.0,0.0
2070053260,1991,0.0,0.0,0.0
2070337930,1991,0.0,0.0,0.0
2070337990,1991,0.0,0.0,0.0
2070354670,1991,0.0,0.0,0.0
2070354790,1991,0.0,0.0,0.0
2070354920,1991,0.0,0.0,0.0
2070354650,1991,0.0,0.0,0.0
2070358230,1991,0.0,0.0,0.0
2070358400,1991,0.0,0.0,0.0
2070053270,1991,0.0,0.0,0.0
2070053290,1991,0.0,0.0,0.0
2070053300,1991,0.0,0.0,0.0
2070053410,1991,0.0,0.0,0.0
2070053420,1991,0.0,0.0,0.0
2070053430,1991,0.0,0.0,0.0
2070053460,1991,0.0,0.0,0.0
2070053470,1991,0.0,0.0,0.0
2070053480,1991,0.0,0.0,0.0
2070053500,1991,0.0,0.0,0.0
2070053510,1991,0.0,0.0,0.0
2070053560,1991,0.0,0.0,0.0
2070053570,1991,0.0,0.0,0.0
2070053630,1991,0.0,0.0,0.0
2070053640,1991,0.0,0.0,0.0
2070053670,1991,0.0,0.0,0.0
2070053680,1991,0.0,0.0,0.0
2070053720,1991,0.0,0.0,0.0
2070053730,1991,0.0,0.0,0.0
2070053790,1991,0.0,0.0,0.0
2070391260,1991,0.0,0.0,0.0
2070391560,1991,0.0,0.0,0.0
2070394460,1991,0.0,0.0,0.0
2070394580,1991,0.0,0.0,0.0
2070393160,1991,0.0,0.0,0.0
2070393150,1991,0.0,0.0,0.0
2070392740,1991,0.0,0.0,0.0
2070392570,1991,0.0,0.0,0.0
2070053800,1991,0.0,0.0,0.0
2070054000,1991,0.0,0.0,0.0
2070054130,1991,0.0,0.0,0.0
2070054140,1991,0.0,0.0,0.0
2070339950,1991,0.0,0.0,0.0
2070055250,1991,0.0,0.0,0.0
2070055310,1991,0.0,0.0,0.0
2070055320,1991,0.0,0.0,0.0
2070055600,1991,0.0,0.0,0.0
2070055610,1991,0.0,0.0,0.0
2070059370,1991,0.0,0.0,0.0
2070048790,1992,0.0,0.0,0.0
2070048980,1992,0.0,0.0,0.0
2070048990,1992,0.0,0.0,0.0
2070049120,1992,0.0,0.0,0.0
2070049130,1992,0.0,0.0,0.0
2070049480,1992,0.0,0.0,0.0
2070049490,1992,0.0,0.0,0.0
2070049520,1992,0.0,0.0,0.0
2070049530,1992,0.0,0.0,0.0
2070049610,1992,0.0,0.0,0.0
2070049620,1992,0.0,0.0,0.0
2070049660,1992,0.0,0.0,0.0
2070378450,1992,0.0,0.0,0.0
2070378340,1992,0.0,0.0,0.0
2070373410,1992,0.0,0.0,0.0
2070373340,1992,0.0,0.0,0.0
2070359650,1992,0.0,0.0,0.0
2070359860,1992,0.0,0.0,0.0
2070358160,1992,0.0,0.0,0.0
2070358040,1992,0.0,0.0,0.0
2070049670,1992,0.0,0.0,0.0
2070049680,1992,0.0,0.0,0.0
2070049690,1992,0.0,0.0,0.0
2070049710,1992,0.0,0.0,0.0
2070049720,1992,0.0,0.0,0.0
2070049950,1992,0.0,0.0,0.0
2070049960,1992,0.0,0.0,0.0
2070050340,1992,0.0,0.0,0.0
2070050350,1992,0.0,0.0,0.0
2070050390,1992,0.0,0.0,0.0
2070050400,1992,0.0,0.0,0.0
2070050410,1992,0.0,0.0,0.0
2070050420,1992,0.0,0.0,0.0
2070050460,1992,0.0,0.0,0.0
2070050470,1992,0.0,0.0,0.0
2070050510,1992,0.0,0.0,0.0
2070050520,1992,0.0,0.0,0.0
2070050680,1992,0.0,0.0,0.0
2070050690,1992,0.0,0.0,0.0
2070050770,1992,0.0,0.0,0.0
2070050780,1992,0.0,0.0,0.0
2070050790,1992,0.0,0.0,0.0
2070050800,1992,0.0,0.0,0.0
2070050810,1992,0.0,0.0,0.0
2070050830,1992,0.0,0.0,0.0
2070050840,1992,0.0,0.0,0.0
2070050880,1992,0.0,0.0,0.0
2070050890,1992,0.0,0.0,0.0
2070050930,1992,0.0,0.0,0.0
2070050940,1992,0.0,0.0,0.0
2070051150,1992,0.0,0.0,0.0
2070051160,1992,0.0,0.0,0.0
2070051370,1992,0.0,0.0,0.0
2070051380,1992,0.0,0.0,0.0
2070051420,1992,0.0,0.0,0.0
2070051430,1992,0.0,0.0,0.0
2070052140,1992,0.0,0.0,0.0
2070052150,1992,0.0,0.0,0.0
2070052290,1992,0.0,0.0,0.0
2070052300,1992,0.0,0.0,0.0
2070052380,1992,0.0,0.0,0.0
2070052390,1992,0.0,0.0,0.0
2070052660,1992,0.0,0.0,0.0
2070052670,1992,0.0,0.0,0.0
2070052940,1992,0.0,0.0,0.0
2070052950,1992,0.0,0.0,0.0
2070052960,1992,0.0,0.0,0.0
2070053050,1992,0.0,0.0,0.0
2070053060,1992,0.0,0.0,0.0
2070053070,1992,0.0,0.0,0.0
2070053080,1992,0.0,0.0,0.0
2070053100,1992,0.0,0.0,0.0
2070053110,1992,0.0,0.0,0.0
2070053200,1992,0.0,0.0,0.0
2070053210,1992,0.0,0.0,0.0
2070053240,1992,0.0,0.0,0.0
2070335010,1992,0.0,0.0,0.0
2070335200,1992,0.0,0.0,0.0
2070334500,1992,0.0,0.0,0.0
2070334510,1992,0.0,0.0,0.0
2070332620,1992,0.0,0.0,0.0
2070332480,1992,0.0,0.0,0.0
2070327510,1992,0.0,0.0,0.0
2070327500,1992,0.0,0.0,0.0
2070053250,1992,0.0,0.0,0.0
2070053260,1992,0.0,0.0,0.0
2070337930,1992,0.0,0.0,0.0
2070337990,1992,0.0,0.0,0.0
2070354670,1992,0.0,0.0,0.0
2070354790,1992,0.0,0.0,0.0
2070354920,1992,0.0,0.0,0.0
2070354650,1992,0.0,0.0,0.0
2070358230,1992,0.0,0.0,0.0
2070358400,1992,0.0,0.0,0.0
2070053270,1992,0.0,0.0,0.0
2070053290,1992,0.0,0.0,0.0
2070053300,1992,0.0,0.0,0.0
2070053410,1992,0.0,0.0,0.0
2070053420,1992,0.0,0.0,0.0
2070053430,1992,0.0,0.0,0.0
2070053460,1992,0.0,0.0,0.0
2070053470,1992,0.0,0.0,0.0
2070053480,1992,0.0,0.0,0.0
2070053500,1992,0.0,0.0,0.0
2070053510,1992,0.0,0.0,0.0
2070053560,1992,0.0,0.0,0.0
2070053570,1992,0.0,0.0,0.0
2070053630,1992,0.0,0.0,0.0
2070053640,1992,0.0,0.0,0.0
2070053670,1992,0.0,0.0,0.0
2070053680,1992,0.0,0.0,0.0
2070053720,1992,0.0,0.0,0.0
2070053730,1992,0.0,0.0,0.0
2070053790,1992,0.0,0.0,0.0
2070391260,1992,0.0,0.0,0.0
2070391560,1992,0.0,0.0,0.0
2070394460,1992,0.0,0.0,0.0
2070394580,1992,0.0,0.0,0.0
2070393160,1992,0.0,0.0,0.0
2070393150,1992,0.0,0.0,0.0
2070392740,1992,0.0,0.0,0.0
2070392570,1992,0.0,0.0,0.0
2070053800,1992,0.0,0.0,0.0
2070054000,1992,0.0,0.0,0.0
2070054130,1992,0.0,0.0,0.0
2070054140,1992,0.0,0.0,0.0
2070339950,1992,0.0,0.0,0.0
2070055250,1992,0.0,0.0,0.0
2070055310,1992,0.0,0.0,0.0
2070055320,1992,0.0,0.0,0.0
2070055600,1992,0.0,0.0,0.0
2070055610,1992,0.0,0.0,0.0
2070059370,1992,0.0,0.0,0.0
2070048790,1993,0.0,0.0,0.0
2070048980,1993,0.0,0.0,0.0
2070048990,1993,0.0,0.0,0.0
2070049120,1993,0.0,0.0,0.0
2070049130,1993,0.0,0.0,0.0
2070049480,1993,0.0,0.0,0.0
2070049490,1993,0.0,0.0,0.0
2070049520,1993,0.0,0.0,0.0
2070049530,1993,0.0,0.0,0.0
2070049610,1993,0.0,0.0,0.0
2070049620,1993,0.0,0.0,0.0
2070049660,1993,0.0,0.0,0.0
2070378450,1993,0.0,0.0,0.0
2070378340,1993,0.0,0.0,0.0
2070373410,1993,0.0,0.0,0.0
2070373340,1993,0.0,0.0,0.0
2070359650,1993,0.0,0.0,0.0
2070359860,1993,0.0,0.0,0.0
2070358160,1993,0.0,0.0,0.0
2070358040,1993,0.0,0.0,0.0
2070049670,1993,0.0,0.0,0.0
2070049680,1993,0.0,0.0,0.0
2070049690,1993,0.0,0.0,0.0
2070049710,1993,0.0,0.0,0.0
2070049720,1993,0.0,0.0,0.0
2070049950,1993,0.0,0.0,0.0
2070049960,1993,0.0,0.0,0.0
2070050340,1993,0.0,0.0,0.0
2070050350,1993,0.0,0.0,0.0
2070050390,1993,0.0,0.0,0.0
2070050400,1993,0.0,0.0,0.0
2070050410,1993,0.0,0.0,0.0
2070050420,1993,0.0,0.0,0.0
2070050460,1993,0.0,0.0,0.0
2070050470,1993,0.0,0.0,0.0
2070050510,1993,0.0,0.0,0.0
2070050520,1993,0.0,0.0,0.0
2070050680,1993,0.0,0.0,0.0
2070050690,1993,0.0,0.0,0.0
2070050770,1993,0.0,0.0,0.0
2070050780,1993,0.0,0.0,0.0
2070050790,1993,0.0,0.0,0.0
2070050800,1993,0.0,0.0,0.0
2070050810,1993,0.0,0.0,0.0
2070050830,1993,0.0,0.0,0.0
2070050840,1993,0.0,0.0,0.0
2070050880,1993,0.0,0.0,0.0
2070050890,1993,0.0,0.0,0.0
2070050930,1993,0.0,0.0,0.0
2070050940,1993,0.0,0.0,0.0
2070051150,1993,0.0,0.0,0.0
2070051160,1993,0.0,0.0,0.0
2070051370,1993,0.0,0.0,0.0
2070051380,1993,0.0,0.0,0.0
2070051420,1993,0.0,0.0,0.0
2070051430,1993,0.0,0.0,0.0
2070052140,1993,0.0,0.0,0.0
2070052150,1993,0.0,0.0,0.0
2070052290,1993,0.0,0.0,0.0
2070052300,1993,0.0,0.0,0.0
2070052380,1993,0.0,0.0,0.0
2070052390,1993,0.0,0.0,0.0
2070052660,1993,0.0,0.0,0.0
2070052670,1993,0.0,0.0,0.0
2070052940,1993,0.0,0.0,0.0
2070052950,1993,0.0,0.0,0.0
2070052960,1993,0.0,0.0,0.0
2070053050,1993,0.0,0.0,0.0
2070053060,1993,0.0,0.0,0.0
2070053070,1993,0.0,0.0,0.0
2070053080,1993,0.0,0.0,0.0
2070053100,1993,0.0,0.0,0.0
2070053110,1993,0.0,0.0,0.0
